,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
229,1373,3.0,0.0,0.0,3.0,5.0,1.0,6.0,2.0,0.0,4.0,3.0,5.0,4.0,4.0
230,1374,4.0,2.0,0.0,13.0,20.0,16.0,16.0,8.0,0.0,16.0,9.0,16.0,14.0,22.0
231,1375,5.0,0.0,0.0,6.0,4.0,3.0,3.0,5.0,0.0,8.0,3.0,7.0,1.0,7.0
232,1376,1.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,3.0,4.0
233,1377,3.0,1.0,0.0,5.0,7.0,5.0,7.0,4.0,1.0,9.0,3.0,8.0,7.0,4.0
234,1379,13.0,3.0,1.0,25.0,11.0,14.0,23.0,14.0,3.0,8.0,10.0,18.0,19.0,23.0
235,1381,12.0,3.0,0.0,14.0,12.0,13.0,15.0,10.0,1.0,16.0,8.0,10.0,8.0,11.0
236,1382,2.0,0.0,0.0,5.0,6.0,2.0,8.0,1.0,0.0,9.0,4.0,5.0,5.0,3.0
237,1383,7.0,1.0,0.0,21.0,13.0,16.0,21.0,8.0,0.0,15.0,23.0,19.0,14.0,24.0
238,1385,2.0,0.0,0.0,12.0,12.0,14.0,15.0,3.0,0.0,16.0,11.0,6.0,14.0,10.0
239,1386,1.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,6.0,3.0,4.0,0.0,1.0
240,1389,0.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0
241,1392,7.0,1.0,0.0,19.0,21.0,12.0,27.0,6.0,1.0,24.0,7.0,22.0,13.0,27.0
242,1393,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
243,1394,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,4.0,3.0,4.0,0.0,3.0
244,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
245,1397,2.0,1.0,0.0,16.0,22.0,6.0,12.0,3.0,0.0,21.0,10.0,13.0,11.0,15.0
246,1399,7.0,0.0,0.0,9.0,9.0,5.0,11.0,7.0,0.0,7.0,4.0,4.0,11.0,5.0
247,1400,4.0,0.0,0.0,12.0,5.0,8.0,10.0,4.0,0.0,5.0,13.0,4.0,11.0,7.0
248,1403,6.0,0.0,0.0,4.0,3.0,3.0,6.0,5.0,0.0,4.0,5.0,4.0,2.0,7.0
249,1405,4.0,0.0,0.0,20.0,23.0,13.0,18.0,6.0,0.0,15.0,13.0,24.0,17.0,22.0
250,1406,15.0,2.0,1.0,29.0,26.0,21.0,39.0,15.0,2.0,21.0,16.0,29.0,31.0,35.0
251,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
252,1408,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0
253,1409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0
254,1410,3.0,0.0,0.0,11.0,16.0,5.0,28.0,4.0,0.0,19.0,17.0,18.0,15.0,20.0
255,1411,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0
256,1412,1.0,0.0,1.0,7.0,10.0,7.0,8.0,2.0,0.0,7.0,9.0,5.0,6.0,5.0
257,1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258,1415,2.0,2.0,0.0,6.0,5.0,3.0,3.0,3.0,2.0,7.0,2.0,3.0,2.0,3.0
259,1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
260,1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
261,1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
262,1420,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
263,1423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
264,1425,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
265,1429,3.0,1.0,0.0,6.0,4.0,6.0,4.0,2.0,0.0,5.0,3.0,0.0,6.0,8.0
266,1434,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
267,1436,3.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,0.0,2.0,5.0,5.0,2.0,8.0
268,1437,44.0,3.0,0.0,68.0,85.0,53.0,97.0,36.0,1.0,75.0,55.0,72.0,46.0,96.0
269,1438,49.0,8.0,1.0,120.0,65.0,62.0,105.0,37.0,2.0,87.0,69.0,82.0,66.0,87.0
270,1440,1.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0
271,1441,4.0,0.0,1.0,4.0,4.0,6.0,6.0,5.0,1.0,6.0,4.0,9.0,9.0,5.0
272,1442,1.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,6.0
273,1443,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
274,1445,23.0,3.0,2.0,56.0,73.0,44.0,56.0,15.0,2.0,59.0,36.0,52.0,40.0,70.0
275,1446,1.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0
276,1450,1.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,0.0,7.0,2.0,4.0,4.0,2.0
277,1451,34.0,4.0,3.0,89.0,89.0,65.0,90.0,28.0,2.0,85.0,58.0,69.0,64.0,103.0
278,1455,12.0,0.0,0.0,18.0,14.0,4.0,13.0,13.0,0.0,18.0,8.0,17.0,6.0,15.0
279,1459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280,1460,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
281,1461,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0
282,1465,2.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0
283,1470,34.0,7.0,0.0,88.0,58.0,75.0,88.0,29.0,1.0,73.0,60.0,61.0,75.0,79.0
284,1471,7.0,0.0,1.0,38.0,23.0,23.0,28.0,6.0,0.0,31.0,25.0,25.0,28.0,34.0
285,1472,0.0,1.0,0.0,7.0,2.0,2.0,4.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0
286,1473,3.0,0.0,0.0,1.0,6.0,4.0,5.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0
287,1474,6.0,1.0,0.0,12.0,13.0,3.0,11.0,3.0,0.0,5.0,10.0,6.0,2.0,8.0
288,1475,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0
289,1477,19.0,2.0,0.0,29.0,25.0,7.0,35.0,19.0,1.0,36.0,11.0,29.0,7.0,31.0
290,1478,8.0,3.0,0.0,3.0,4.0,2.0,5.0,6.0,1.0,6.0,3.0,4.0,4.0,5.0
291,1480,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
292,1481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
293,1482,2.0,0.0,0.0,6.0,7.0,8.0,5.0,2.0,0.0,3.0,4.0,7.0,2.0,7.0
294,1483,17.0,0.0,0.0,23.0,12.0,21.0,14.0,18.0,1.0,7.0,21.0,11.0,22.0,14.0
295,1490,24.0,4.0,0.0,80.0,59.0,35.0,62.0,21.0,3.0,55.0,48.0,59.0,35.0,63.0
296,1491,2.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
297,1493,33.0,10.0,1.0,76.0,64.0,47.0,89.0,30.0,5.0,92.0,42.0,63.0,39.0,101.0
298,1495,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1496,18.0,3.0,0.0,21.0,24.0,20.0,27.0,15.0,0.0,17.0,16.0,20.0,22.0,24.0
300,1497,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0
301,1498,57.0,4.0,1.0,146.0,135.0,67.0,125.0,50.0,2.0,129.0,108.0,111.0,87.0,136.0
302,1504,15.0,0.0,0.0,11.0,0.0,13.0,0.0,13.0,0.0,0.0,10.0,0.0,15.0,0.0
303,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
304,1538,3.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1555,0.0,0.0,1.0,5.0,3.0,2.0,2.0,0.0,1.0,5.0,3.0,3.0,1.0,4.0
306,1556,6.0,2.0,0.0,8.0,8.0,4.0,12.0,5.0,2.0,5.0,5.0,9.0,3.0,11.0
307,1558,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0
308,1571,2.0,0.0,0.0,6.0,12.0,1.0,10.0,1.0,0.0,11.0,3.0,10.0,2.0,14.0
309,1572,2.0,0.0,0.0,5.0,8.0,3.0,9.0,1.0,0.0,11.0,2.0,9.0,2.0,12.0
310,1573,3.0,0.0,0.0,5.0,12.0,3.0,8.0,1.0,0.0,11.0,5.0,13.0,3.0,15.0
311,1576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
312,1577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
313,1579,1.0,0.0,0.0,4.0,6.0,3.0,4.0,4.0,0.0,6.0,2.0,6.0,4.0,5.0
314,1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
315,1599,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0
316,1605,7.0,0.0,0.0,12.0,9.0,11.0,12.0,2.0,0.0,7.0,7.0,8.0,5.0,12.0
317,1607,9.0,0.0,0.0,12.0,5.0,8.0,7.0,9.0,0.0,6.0,14.0,1.0,7.0,5.0
318,1608,3.0,2.0,0.0,7.0,6.0,6.0,16.0,4.0,0.0,9.0,8.0,3.0,7.0,7.0
319,1610,4.0,0.0,0.0,3.0,1.0,3.0,1.0,4.0,0.0,4.0,3.0,3.0,3.0,2.0
320,1619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
321,1625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
322,1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
323,1635,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
324,1644,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
325,1646,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0
326,1649,5.0,2.0,0.0,7.0,3.0,7.0,3.0,5.0,0.0,6.0,5.0,6.0,5.0,4.0
327,1658,1.0,0.0,0.0,5.0,6.0,4.0,10.0,4.0,0.0,5.0,4.0,4.0,2.0,8.0
328,1667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329,1669,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
330,1685,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
331,1699,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
332,1710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1781,2.0,1.0,0.0,7.0,2.0,2.0,3.0,3.0,0.0,5.0,0.0,2.0,5.0,4.0
334,1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,1845,8.0,2.0,0.0,7.0,12.0,7.0,9.0,8.0,0.0,10.0,8.0,7.0,8.0,6.0
337,1846,7.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,8.0,6.0,6.0
338,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
339,1887,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0
340,1888,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
341,1889,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
342,1896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
343,1911,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
344,1912,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0
345,1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
346,1921,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
347,1923,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
348,1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,1925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
350,1927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
351,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
352,1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
353,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
355,1944,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0
356,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
358,1967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,1971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
361,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
362,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
364,1996,15.0,2.0,0.0,17.0,16.0,15.0,14.0,14.0,1.0,19.0,11.0,16.0,12.0,20.0
365,1997,13.0,1.0,0.0,17.0,15.0,15.0,22.0,18.0,0.0,16.0,7.0,15.0,11.0,21.0
366,1999,4.0,0.0,0.0,12.0,7.0,8.0,8.0,5.0,1.0,9.0,6.0,6.0,9.0,13.0
367,2002,4.0,3.0,0.0,9.0,10.0,1.0,5.0,3.0,0.0,4.0,6.0,4.0,2.0,3.0
368,2003,38.0,4.0,0.0,40.0,55.0,35.0,57.0,33.0,5.0,56.0,27.0,40.0,29.0,57.0
369,2007,70.0,9.0,0.0,59.0,76.0,61.0,64.0,54.0,2.0,67.0,56.0,57.0,51.0,75.0
370,2008,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
371,2011,37.0,5.0,0.0,48.0,47.0,31.0,54.0,29.0,4.0,44.0,27.0,41.0,33.0,51.0
372,2014,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
373,2015,16.0,1.0,0.0,25.0,37.0,16.0,39.0,14.0,0.0,24.0,16.0,25.0,17.0,33.0
374,2016,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0
375,2020,10.0,2.0,0.0,34.0,32.0,13.0,28.0,13.0,2.0,27.0,15.0,29.0,20.0,39.0
376,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,2022,2.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
378,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
379,2025,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
380,2032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
381,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,2046,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
383,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
384,2066,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
385,2099,0.0,0.0,2.0,48.0,3.0,2.0,1.0,0.0,0.0,3.0,35.0,4.0,3.0,1.0
386,2103,30.0,2.0,1.0,74.0,77.0,48.0,101.0,15.0,0.0,93.0,52.0,80.0,35.0,75.0
387,2105,12.0,2.0,0.0,24.0,11.0,3.0,27.0,7.0,0.0,25.0,9.0,15.0,11.0,17.0
388,2106,9.0,1.0,0.0,17.0,17.0,14.0,25.0,12.0,0.0,29.0,14.0,20.0,16.0,28.0
389,2107,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0
390,2109,5.0,0.0,1.0,17.0,22.0,11.0,25.0,4.0,1.0,21.0,10.0,13.0,10.0,27.0
391,2110,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,5.0,4.0,6.0
392,2111,20.0,2.0,0.0,66.0,63.0,37.0,62.0,16.0,1.0,51.0,47.0,49.0,32.0,62.0
393,2112,9.0,1.0,0.0,14.0,26.0,6.0,24.0,6.0,1.0,23.0,8.0,14.0,6.0,19.0
394,2113,5.0,0.0,0.0,14.0,14.0,10.0,14.0,11.0,0.0,20.0,11.0,20.0,6.0,23.0
395,2114,1.0,0.0,0.0,8.0,5.0,2.0,12.0,3.0,0.0,4.0,6.0,6.0,4.0,8.0
396,2120,6.0,0.0,0.0,10.0,10.0,9.0,9.0,7.0,0.0,11.0,9.0,12.0,6.0,9.0
397,2121,0.0,0.0,0.0,3.0,10.0,0.0,7.0,0.0,0.0,8.0,1.0,5.0,3.0,7.0
398,2124,8.0,0.0,0.0,16.0,21.0,9.0,11.0,5.0,0.0,14.0,23.0,14.0,10.0,11.0
399,2125,13.0,0.0,0.0,21.0,23.0,11.0,25.0,5.0,0.0,30.0,14.0,25.0,15.0,22.0
400,2128,32.0,5.0,0.0,47.0,44.0,40.0,61.0,20.0,0.0,49.0,39.0,38.0,48.0,47.0
401,2134,2.0,0.0,0.0,23.0,17.0,13.0,15.0,2.0,0.0,14.0,25.0,10.0,13.0,18.0
402,2135,2.0,0.0,0.0,4.0,7.0,4.0,6.0,1.0,0.0,5.0,6.0,6.0,2.0,4.0
403,2136,9.0,0.0,1.0,59.0,50.0,25.0,57.0,3.0,0.0,71.0,31.0,51.0,17.0,60.0
404,2137,9.0,0.0,1.0,49.0,26.0,15.0,25.0,10.0,0.0,35.0,50.0,30.0,19.0,24.0
405,2138,32.0,3.0,1.0,81.0,102.0,40.0,85.0,25.0,1.0,83.0,74.0,84.0,36.0,89.0
406,2140,4.0,0.0,0.0,7.0,12.0,6.0,6.0,3.0,0.0,13.0,4.0,8.0,6.0,9.0
407,2141,2.0,1.0,0.0,3.0,4.0,2.0,6.0,3.0,0.0,6.0,0.0,5.0,4.0,6.0
408,2142,3.0,0.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,4.0
409,2148,2.0,0.0,0.0,7.0,8.0,2.0,5.0,0.0,0.0,6.0,7.0,4.0,6.0,5.0
410,2150,1.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0
411,2151,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,4.0,3.0,0.0,5.0,4.0
412,2153,1.0,0.0,0.0,4.0,6.0,0.0,5.0,2.0,0.0,8.0,1.0,7.0,1.0,4.0
413,2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
414,2155,21.0,3.0,0.0,46.0,40.0,23.0,44.0,15.0,1.0,43.0,32.0,42.0,21.0,38.0
415,2156,5.0,0.0,0.0,16.0,11.0,3.0,18.0,3.0,0.0,11.0,9.0,13.0,7.0,9.0
416,2158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
417,2162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
418,2165,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0
419,2166,0.0,0.0,0.0,8.0,4.0,4.0,8.0,5.0,0.0,8.0,2.0,9.0,3.0,3.0
420,2168,8.0,0.0,0.0,9.0,10.0,6.0,9.0,4.0,0.0,14.0,7.0,13.0,7.0,7.0
421,2169,4.0,1.0,0.0,7.0,5.0,7.0,7.0,4.0,0.0,4.0,6.0,9.0,4.0,7.0
422,2172,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0
423,2174,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0
424,2175,4.0,0.0,0.0,6.0,9.0,0.0,8.0,0.0,0.0,8.0,3.0,8.0,2.0,3.0
425,2178,2.0,0.0,0.0,11.0,4.0,0.0,14.0,0.0,0.0,8.0,1.0,12.0,4.0,9.0
426,2180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
427,2184,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2190,2.0,0.0,0.0,2.0,5.0,2.0,11.0,1.0,0.0,5.0,6.0,10.0,3.0,10.0
429,2198,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
430,2203,3.0,0.0,0.0,35.0,12.0,9.0,5.0,1.0,0.0,8.0,34.0,10.0,11.0,12.0
431,2210,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0
432,2216,3.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,4.0,2.0,2.0,2.0,4.0
433,2228,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
434,2243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
435,2255,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0
436,2259,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
437,2263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
438,2264,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
439,2275,8.0,1.0,1.0,20.0,21.0,8.0,28.0,6.0,2.0,29.0,11.0,20.0,10.0,17.0
440,2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
441,2289,7.0,0.0,0.0,44.0,26.0,18.0,42.0,4.0,0.0,32.0,24.0,39.0,20.0,45.0
442,2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2335,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
444,2352,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2358,0.0,0.0,0.0,3.0,7.0,4.0,5.0,1.0,0.0,7.0,2.0,8.0,1.0,5.0
446,2381,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
447,2392,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
448,2393,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0
449,2396,2.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,7.0
450,2397,3.0,0.0,0.0,4.0,8.0,3.0,8.0,2.0,0.0,6.0,6.0,9.0,1.0,10.0
451,2426,1.0,0.0,0.0,2.0,10.0,0.0,6.0,1.0,0.0,7.0,1.0,7.0,2.0,6.0
452,2427,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0
453,2428,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0
454,2431,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
455,2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
